,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Estimated-In-vs-Out,Category_Likelihood_Average,Category_Likelihood_Stdev,Category_Sample_Count
0,3909,87.png,castle,flatfish,0.4184246361255646,-51.17596435546875,Out,NA,-51.17596435546875,Out,-29.095705032348633,4.381448745727539,499.0
0,3910,13.png,girl,girl,0.9999830722808838,-12.953323364257812,In,-12.953323364257812,NA,In,-16.776147842407227,5.298877239227295,500.0
0,3911,64.png,butterfly,tulips,0.42919421195983887,-12.814804077148438,Out,NA,-12.814804077148438,In,-33.08617401123047,5.19976282119751,498.0
0,3912,54.png,mushrooms,mushrooms,0.98206627368927,-15.8798828125,In,-15.8798828125,NA,In,-24.507596969604492,4.159605026245117,500.0
0,3913,18.png,lawn-mower,lawn-mower,1.0,-2.9468231201171875,In,-2.9468231201171875,NA,In,-17.218751907348633,4.929111003875732,499.0
0,3914,81.png,crocodile,crocodile,0.9619625806808472,-20.59527587890625,In,-20.59527587890625,NA,Out,-9.916327476501465,4.975369930267334,500.0
0,3915,41.png,table,table,0.9892998933792114,-12.24578857421875,In,-12.24578857421875,NA,In,-26.941204071044922,4.800146579742432,499.0
0,3916,59.png,dolphin,dolphin,1.0,27.754844665527344,In,27.754844665527344,NA,In,3.4630191326141357,9.63190746307373,500.0
0,3917,15.png,mountain,mountain,0.9999961853027344,10.730499267578125,In,10.730499267578125,NA,In,-15.634451866149902,4.625983238220215,500.0
0,3918,76.png,turtle,turtle,0.9993594288825989,9.672653198242188,In,9.672653198242188,NA,In,-21.30015754699707,5.394705295562744,499.0
0,3919,78.png,man,dolphin,0.647297203540802,-14.594497680664062,In,-14.594497680664062,NA,Out,3.4630191326141357,9.63190746307373,500.0
0,3920,11.png,sweet peppers,sweet peppers,0.9999994039535522,-42.354248046875,In,-42.354248046875,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,3921,15.png,tank,tank,0.9826115369796753,-60.136810302734375,In,-60.136810302734375,NA,Out,-33.077022552490234,4.047921657562256,500.0
0,3922,37.png,wardrobe,wardrobe,0.8112345933914185,-29.815689086914062,In,-29.815689086914062,NA,Out,-28.39855194091797,4.157048225402832,500.0
0,3923,99.png,telephone,telephone,0.9999817609786987,-15.735427856445312,In,-15.735427856445312,NA,In,-22.083080291748047,4.413056373596191,500.0
0,3924,8.png,boy,fox,0.9363296031951904,-38.24775695800781,Out,NA,-38.24775695800781,Out,-36.36833953857422,5.076505661010742,499.0
0,3925,99.png,shark,shark,0.9978502988815308,-23.121429443359375,In,-23.121429443359375,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,3926,76.png,tiger,tiger,0.9999998807907104,-26.300247192382812,In,-26.300247192382812,NA,Out,-21.21476936340332,5.275651454925537,499.0
0,3927,83.png,crab,crab,0.9999997615814209,-49.575927734375,In,-49.575927734375,NA,Out,-22.614057540893555,4.27393102645874,500.0
0,3928,67.png,cans,streetcar,0.9967401623725891,-45.86116027832031,Out,NA,-45.86116027832031,Out,-27.51404571533203,4.346744537353516,499.0
0,3929,55.png,skyscraper,skyscraper,1.0,-22.462799072265625,In,-22.462799072265625,NA,In,-26.345703125,4.597774982452393,499.0
0,3930,93.png,couch,wolf,0.9798347353935242,-9.544219970703125,In,-9.544219970703125,NA,In,-10.73868465423584,5.345759391784668,499.0
0,3931,63.png,rocket,rocket,0.9602171778678894,-17.212493896484375,In,-17.212493896484375,NA,Out,-9.295358657836914,6.528632164001465,498.0
0,3932,97.png,lawn-mower,motorcycle,0.906672477722168,-24.153778076171875,In,-24.153778076171875,NA,In,-25.188827514648438,4.886882781982422,500.0
0,3933,84.png,lion,lion,0.9999966621398926,-28.597198486328125,In,-28.597198486328125,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,3934,23.png,computer keyboard,sweet peppers,0.37955015897750854,-10.501937866210938,In,-10.501937866210938,NA,In,-31.881549835205078,5.0294294357299805,500.0
0,3935,70.png,hamster,hamster,0.9999157190322876,-27.251296997070312,In,-27.251296997070312,NA,In,-29.36024284362793,4.207229137420654,500.0
0,3936,32.png,otter,otter,0.9715877771377563,-19.157546997070312,In,-19.157546997070312,NA,In,-26.42733383178711,5.204813480377197,500.0
0,3937,28.png,worm,worm,0.8763521909713745,-16.091262817382812,In,-16.091262817382812,NA,In,-21.487211227416992,6.051513671875,499.0
0,3938,71.png,porcupine,man,0.6593883037567139,-46.199310302734375,In,-46.199310302734375,NA,Out,-38.154014587402344,5.805813789367676,498.0
0,3939,80.png,baby,fox,0.9947269558906555,-75.89222717285156,Out,NA,-75.89222717285156,Out,-36.36833953857422,5.076505661010742,499.0
0,3940,2.png,elephant,elephant,0.999870777130127,-38.5318603515625,In,-38.5318603515625,NA,Out,-29.06341552734375,4.017735004425049,500.0
0,3941,32.png,lamp,lamp,0.9999979734420776,-10.253646850585938,In,-10.253646850585938,NA,In,-17.842281341552734,6.248699188232422,500.0
0,3942,24.png,bicycle,motorcycle,0.9999879598617554,-45.261260986328125,Out,NA,-45.261260986328125,Out,-25.188827514648438,4.886882781982422,500.0
0,3943,4.png,bowls,television,1.0,-51.50520324707031,Out,NA,-51.50520324707031,Out,-29.29294204711914,4.819297790527344,499.0
0,3944,86.png,flatfish,ray,0.9863134622573853,-21.705856323242188,In,-21.705856323242188,NA,In,-21.74357032775879,5.767826557159424,500.0
0,3945,63.png,tiger,lion,0.9999306201934814,-36.09364318847656,In,-36.09364318847656,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,3946,9.png,cattle,cups,0.8320987224578857,-23.146636962890625,Out,NA,-23.146636962890625,In,-25.841064453125,3.5775413513183594,497.0
0,3947,63.png,motorcycle,streetcar,0.9929870963096619,-50.373077392578125,In,-50.373077392578125,NA,Out,-27.51404571533203,4.346744537353516,499.0
0,3948,62.png,cans,streetcar,0.7048773765563965,-15.747055053710938,Out,NA,-15.747055053710938,In,-27.51404571533203,4.346744537353516,499.0
0,3949,1.png,cloud,cloud,0.9945132732391357,10.968536376953125,In,10.968536376953125,NA,In,2.7438650131225586,8.449994087219238,500.0
0,3950,43.png,cloud,sea,0.6533170342445374,-72.95741271972656,In,-72.95741271972656,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,3951,82.png,girl,girl,0.9993784427642822,-4.7387542724609375,In,-4.7387542724609375,NA,In,-16.776147842407227,5.298877239227295,500.0
0,3952,56.png,raccoon,tiger,0.9735367894172668,-10.6102294921875,In,-10.6102294921875,NA,In,-21.21476936340332,5.275651454925537,499.0
0,3953,31.png,bed,computer keyboard,0.9999094009399414,-31.95556640625,Out,NA,-31.95556640625,Out,-17.066871643066406,5.283982276916504,500.0
0,3954,6.png,bottles,chair,0.4703066647052765,-30.975204467773438,Out,NA,-30.975204467773438,Out,31.810848236083984,8.783584594726562,499.0
0,3955,23.png,snail,snail,0.9999997615814209,-26.131805419921875,In,-26.131805419921875,NA,In,-27.219690322875977,4.228353977203369,500.0
0,3956,12.png,flatfish,palm,0.9984167814254761,-27.515823364257812,In,-27.515823364257812,NA,In,-28.884105682373047,4.149149417877197,500.0
0,3957,28.png,bicycle,motorcycle,0.9478648900985718,-9.1724853515625,Out,NA,-9.1724853515625,In,-25.188827514648438,4.886882781982422,500.0
0,3958,3.png,porcupine,porcupine,0.9998353719711304,-14.096725463867188,In,-14.096725463867188,NA,In,-20.02762222290039,3.9228436946868896,500.0
0,3959,85.png,shrew,shrew,0.9999960660934448,-16.027587890625,In,-16.027587890625,NA,In,-23.959043502807617,4.811082363128662,500.0
0,3960,48.png,poppies,poppies,0.9254189133644104,-36.51268005371094,In,-36.51268005371094,NA,Out,-30.613161087036133,4.7284979820251465,499.0
0,3961,57.png,bridge,streetcar,0.9809539318084717,-32.63700866699219,Out,NA,-32.63700866699219,Out,-27.51404571533203,4.346744537353516,499.0
0,3962,79.png,shrew,shrew,0.8885883092880249,-34.37933349609375,In,-34.37933349609375,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,3963,39.png,motorcycle,motorcycle,1.0,-17.982986450195312,In,-17.982986450195312,NA,In,-25.188827514648438,4.886882781982422,500.0
0,3964,17.png,snake,worm,0.767754316329956,-12.891555786132812,In,-12.891555786132812,NA,In,-21.487211227416992,6.051513671875,499.0
0,3965,51.png,house,house,0.4904029369354248,-15.262039184570312,In,-15.262039184570312,NA,In,-19.910140991210938,4.837407112121582,499.0
0,3966,44.png,worm,worm,0.7543765306472778,-37.87066650390625,In,-37.87066650390625,NA,Out,-21.487211227416992,6.051513671875,499.0
0,3967,56.png,caterpillar,flatfish,0.38339975476264954,-42.08705139160156,Out,NA,-42.08705139160156,Out,-29.095705032348633,4.381448745727539,499.0
0,3968,74.png,cans,wardrobe,0.9999110698699951,-37.48236083984375,Out,NA,-37.48236083984375,Out,-28.39855194091797,4.157048225402832,500.0
0,3969,69.png,crab,crab,0.9967406392097473,-2.350128173828125,In,-2.350128173828125,NA,In,-22.614057540893555,4.27393102645874,500.0
0,3970,65.png,otter,television,0.7127798199653625,-20.825912475585938,In,-20.825912475585938,NA,In,-29.29294204711914,4.819297790527344,499.0
0,3971,17.png,computer keyboard,television,0.3645697236061096,-40.523529052734375,In,-40.523529052734375,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,3972,39.png,boy,cups,0.8686633110046387,-10.383209228515625,Out,NA,-10.383209228515625,In,-25.841064453125,3.5775413513183594,497.0
0,3973,16.png,fox,woman,0.9878504872322083,-32.01385498046875,In,-32.01385498046875,NA,In,-38.55459976196289,5.135137557983398,498.0
0,3974,91.png,tiger,tiger,1.0,-12.186187744140625,In,-12.186187744140625,NA,In,-21.21476936340332,5.275651454925537,499.0
0,3975,97.png,house,wolf,0.9999994039535522,-0.94219970703125,In,-0.94219970703125,NA,In,-10.73868465423584,5.345759391784668,499.0
0,3976,82.png,boy,fox,0.9987938404083252,-10.705169677734375,Out,NA,-10.705169677734375,In,-36.36833953857422,5.076505661010742,499.0
0,3977,40.png,lobster,streetcar,0.46666979789733887,-41.29559326171875,In,-41.29559326171875,NA,Out,-27.51404571533203,4.346744537353516,499.0
0,3978,83.png,telephone,lawn-mower,0.5114989280700684,-22.106536865234375,In,-22.106536865234375,NA,Out,-17.218751907348633,4.929111003875732,499.0
0,3979,86.png,rocket,rocket,1.0,20.52386474609375,In,20.52386474609375,NA,In,-9.295358657836914,6.528632164001465,498.0
0,3980,14.png,palm,palm,1.0,-35.764007568359375,In,-35.764007568359375,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,3981,56.png,wardrobe,rabbit,0.43325263261795044,-30.690994262695312,In,-30.690994262695312,NA,Out,-20.981691360473633,4.4952826499938965,500.0
0,3982,70.png,computer keyboard,computer keyboard,1.0,-16.816238403320312,In,-16.816238403320312,NA,In,-17.066871643066406,5.283982276916504,500.0
0,3983,17.png,lizard,lizard,0.5265373587608337,-19.342636108398438,In,-19.342636108398438,NA,In,-22.670621871948242,4.857696533203125,499.0
0,3984,66.png,sea,sea,0.9839649200439453,-21.907562255859375,In,-21.907562255859375,NA,In,-24.380407333374023,4.902921676635742,500.0
0,3985,14.png,cups,cups,0.6967006921768188,-17.12872314453125,In,-17.12872314453125,NA,In,-25.841064453125,3.5775413513183594,497.0
0,3986,10.png,tiger,tiger,0.9999990463256836,-19.807159423828125,In,-19.807159423828125,NA,In,-21.21476936340332,5.275651454925537,499.0
0,3987,94.png,willow,willow,0.9909232258796692,-32.06951904296875,In,-32.06951904296875,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,3988,62.png,elephant,elephant,0.9987789988517761,-22.634445190429688,In,-22.634445190429688,NA,In,-29.06341552734375,4.017735004425049,500.0
0,3989,6.png,computer keyboard,computer keyboard,1.0,33.23632049560547,In,33.23632049560547,NA,In,-17.066871643066406,5.283982276916504,500.0
0,3990,21.png,dinosaur,palm,0.9502435922622681,-40.09471130371094,In,-40.09471130371094,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,3991,45.png,mountain,mountain,0.999998927116394,-19.599411010742188,In,-19.599411010742188,NA,Out,-15.634451866149902,4.625983238220215,500.0
0,3992,54.png,bridge,road,0.7474567294120789,-18.971527099609375,Out,NA,-18.971527099609375,In,-19.90183448791504,4.095028877258301,500.0
0,3993,62.png,caterpillar,flatfish,0.7361897230148315,-32.15098571777344,Out,NA,-32.15098571777344,Out,-29.095705032348633,4.381448745727539,499.0
0,3994,24.png,table,table,1.0,-20.0673828125,In,-20.0673828125,NA,In,-26.941204071044922,4.800146579742432,499.0
0,3995,97.png,mushrooms,mushrooms,0.9977341890335083,-12.557861328125,In,-12.557861328125,NA,In,-24.507596969604492,4.159605026245117,500.0
0,3996,20.png,tank,tank,0.9434384107589722,-33.29295349121094,In,-33.29295349121094,NA,In,-33.077022552490234,4.047921657562256,500.0
0,3997,99.png,table,table,0.9999691247940063,-31.9058837890625,In,-31.9058837890625,NA,Out,-26.941204071044922,4.800146579742432,499.0
0,3998,45.png,plain,plain,0.5415592789649963,-29.999664306640625,In,-29.999664306640625,NA,Out,-22.751506805419922,4.115305423736572,499.0
0,3999,56.png,bridge,skyscraper,0.9936378598213196,-15.563919067382812,Out,NA,-15.563919067382812,In,-26.345703125,4.597774982452393,499.0
0,4000,60.png,sea,sea,0.9999840259552002,-40.103973388671875,In,-40.103973388671875,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,4001,81.png,house,house,0.9999960660934448,-6.2020416259765625,In,-6.2020416259765625,NA,In,-19.910140991210938,4.837407112121582,499.0
0,4002,21.png,beaver,seal,0.9999490976333618,-49.66650390625,Out,NA,-49.66650390625,Out,-24.999483108520508,4.5774078369140625,499.0
0,4003,36.png,raccoon,raccoon,0.9952086806297302,-12.273651123046875,In,-12.273651123046875,NA,In,-18.972118377685547,4.7632527351379395,500.0
0,4004,20.png,man,man,0.9519884586334229,-68.93280029296875,In,-68.93280029296875,NA,Out,-38.154014587402344,5.805813789367676,498.0
0,4005,23.png,lobster,lobster,1.0,-18.936141967773438,In,-18.936141967773438,NA,In,-32.254920959472656,5.499017238616943,499.0
0,4006,72.png,wardrobe,wardrobe,0.9102159142494202,-18.55487060546875,In,-18.55487060546875,NA,In,-28.39855194091797,4.157048225402832,500.0
0,4007,72.png,aquarium fish,trout,0.9997691512107849,-47.67864990234375,Out,NA,-47.67864990234375,Out,-23.150833129882812,4.41969633102417,500.0
0,4008,54.png,poppies,poppies,0.9917293190956116,-28.0706787109375,In,-28.0706787109375,NA,In,-30.613161087036133,4.7284979820251465,499.0
0,4009,34.png,chimpanzee,raccoon,0.8554421663284302,-15.805130004882812,In,-15.805130004882812,NA,In,-18.972118377685547,4.7632527351379395,500.0
0,4010,74.png,apples,oranges,0.8504067063331604,-14.455612182617188,Out,NA,-14.455612182617188,In,-28.74054718017578,4.360369682312012,500.0
0,4011,63.png,shark,shark,0.9999710321426392,-34.44541931152344,In,-34.44541931152344,NA,Out,-13.17357063293457,5.9391303062438965,500.0
0,4012,80.png,skunk,skunk,0.9999063014984131,7.9758148193359375,In,7.9758148193359375,NA,In,-10.992105484008789,6.1808600425720215,499.0
0,4013,12.png,castle,hamster,1.0,-51.9912109375,Out,NA,-51.9912109375,Out,-29.36024284362793,4.207229137420654,500.0
0,4014,61.png,seal,seal,0.9998950958251953,-22.966094970703125,In,-22.966094970703125,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,4015,54.png,chimpanzee,chimpanzee,1.0,18.199111938476562,In,18.199111938476562,NA,In,9.814994812011719,8.861466407775879,500.0
0,4016,41.png,crab,house,0.9999579191207886,-19.315338134765625,In,-19.315338134765625,NA,In,-19.910140991210938,4.837407112121582,499.0
0,4017,56.png,crocodile,crocodile,1.0,-30.92108154296875,In,-30.92108154296875,NA,Out,-9.916327476501465,4.975369930267334,500.0
0,4018,17.png,aquarium fish,elephant,0.9773741960525513,-22.833389282226562,Out,NA,-22.833389282226562,In,-29.06341552734375,4.017735004425049,500.0
0,4019,19.png,clock,clock,0.9999613761901855,-15.466552734375,In,-15.466552734375,NA,Out,11.511752128601074,8.663902282714844,500.0
0,4020,34.png,computer keyboard,computer keyboard,0.9999731779098511,-17.23394775390625,In,-17.23394775390625,NA,In,-17.066871643066406,5.283982276916504,500.0
0,4021,16.png,lobster,pine,0.941623330116272,-22.462051391601562,In,-22.462051391601562,NA,In,-27.232725143432617,4.399219036102295,500.0
0,4022,78.png,sweet peppers,sweet peppers,1.0,-18.72802734375,In,-18.72802734375,NA,In,-31.881549835205078,5.0294294357299805,500.0
0,4023,67.png,chimpanzee,chimpanzee,1.0,7.2506103515625,In,7.2506103515625,NA,Out,9.814994812011719,8.861466407775879,500.0
0,4024,15.png,raccoon,mouse,0.9746264815330505,-47.31427001953125,In,-47.31427001953125,NA,Out,-24.837398529052734,4.986952781677246,500.0
0,4025,86.png,hamster,hamster,0.5347161889076233,-38.46177673339844,In,-38.46177673339844,NA,Out,-29.36024284362793,4.207229137420654,500.0
0,4026,10.png,telephone,telephone,1.0,-12.553329467773438,In,-12.553329467773438,NA,In,-22.083080291748047,4.413056373596191,500.0
0,4027,86.png,kangaroo,kangaroo,0.9999983310699463,-37.667572021484375,In,-37.667572021484375,NA,Out,-18.427873611450195,6.4087443351745605,500.0
0,4028,98.png,flatfish,flatfish,0.9627708792686462,-14.274871826171875,In,-14.274871826171875,NA,In,-29.095705032348633,4.381448745727539,499.0
0,4029,31.png,shark,whale,0.9976378679275513,-21.528823852539062,In,-21.528823852539062,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,4030,29.png,cloud,pine,0.9862404465675354,-23.36785888671875,In,-23.36785888671875,NA,In,-27.232725143432617,4.399219036102295,500.0
0,4031,80.png,rabbit,rabbit,0.999184787273407,-41.7506103515625,In,-41.7506103515625,NA,Out,-20.981691360473633,4.4952826499938965,500.0
0,4032,19.png,beetle,spider,0.6244756579399109,-34.38909912109375,Out,NA,-34.38909912109375,Out,-23.826330184936523,5.917525768280029,500.0
0,4033,79.png,sweet peppers,sweet peppers,0.9999929666519165,-35.56427001953125,In,-35.56427001953125,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,4034,70.png,worm,snake,0.8168610334396362,-29.870086669921875,In,-29.870086669921875,NA,Out,-24.62911605834961,5.308631896972656,499.0
0,4035,90.png,willow,willow,0.9215933680534363,-23.2396240234375,In,-23.2396240234375,NA,In,-30.449003219604492,3.966383218765259,500.0
0,4036,86.png,bus,streetcar,0.999437153339386,-22.663803100585938,Out,NA,-22.663803100585938,In,-27.51404571533203,4.346744537353516,499.0
0,4037,6.png,house,lion,0.9963208436965942,-36.24737548828125,In,-36.24737548828125,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,4038,5.png,mushrooms,mushrooms,0.9999725818634033,-6.1664886474609375,In,-6.1664886474609375,NA,In,-24.507596969604492,4.159605026245117,500.0
0,4039,54.png,train,train,0.9026276469230652,-18.306655883789062,In,-18.306655883789062,NA,In,-26.38922691345215,4.840188026428223,499.0
0,4040,4.png,bear,possum,0.9859861135482788,-6.51385498046875,Out,NA,-6.51385498046875,In,-18.71575164794922,4.381153106689453,500.0
0,4041,10.png,orchids,orchids,0.9996969699859619,-29.7066650390625,In,-29.7066650390625,NA,In,-33.571441650390625,4.692233562469482,500.0
0,4042,43.png,tiger,tiger,1.0,-27.564437866210938,In,-27.564437866210938,NA,Out,-21.21476936340332,5.275651454925537,499.0
0,4043,4.png,turtle,turtle,0.9999991655349731,-13.70562744140625,In,-13.70562744140625,NA,In,-21.30015754699707,5.394705295562744,499.0
0,4044,8.png,worm,snake,0.4256648123264313,-21.2584228515625,In,-21.2584228515625,NA,In,-24.62911605834961,5.308631896972656,499.0
0,4045,86.png,elephant,elephant,0.9982678890228271,-20.59918212890625,In,-20.59918212890625,NA,In,-29.06341552734375,4.017735004425049,500.0
0,4046,74.png,tractor,tractor,0.465995192527771,-14.109405517578125,In,-14.109405517578125,NA,In,-26.066312789916992,4.362990856170654,499.0
0,4047,45.png,beetle,snail,0.8408570885658264,-30.366851806640625,Out,NA,-30.366851806640625,Out,-27.219690322875977,4.228353977203369,500.0
0,4048,93.png,wolf,wolf,1.0,8.7547607421875,In,8.7547607421875,NA,In,-10.73868465423584,5.345759391784668,499.0
0,4049,4.png,butterfly,orchids,0.9992521405220032,-53.41477966308594,Out,NA,-53.41477966308594,Out,-33.571441650390625,4.692233562469482,500.0
0,4050,1.png,pine,plain,0.917362630367279,-35.73219299316406,In,-35.73219299316406,NA,Out,-22.751506805419922,4.115305423736572,499.0
0,4051,99.png,turtle,possum,0.5288596749305725,-34.05610656738281,In,-34.05610656738281,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,4052,57.png,lion,lion,0.999987006187439,-24.767837524414062,In,-24.767837524414062,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,4053,32.png,tiger,tiger,1.0,-8.23895263671875,In,-8.23895263671875,NA,In,-21.21476936340332,5.275651454925537,499.0
0,4054,37.png,beetle,chair,0.9429830312728882,-29.080825805664062,Out,NA,-29.080825805664062,Out,31.810848236083984,8.783584594726562,499.0
0,4055,68.png,palm,palm,1.0,-39.092864990234375,In,-39.092864990234375,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,4056,28.png,clock,clock,0.3371742069721222,-27.229888916015625,In,-27.229888916015625,NA,Out,11.511752128601074,8.663902282714844,500.0
0,4057,20.png,trout,trout,0.978304386138916,-24.615890502929688,In,-24.615890502929688,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,4058,14.png,dinosaur,dinosaur,0.992180347442627,0.9638824462890625,In,0.9638824462890625,NA,In,-11.278708457946777,6.072087287902832,500.0
0,4059,88.png,hamster,streetcar,0.7975801229476929,-54.966583251953125,In,-54.966583251953125,NA,Out,-27.51404571533203,4.346744537353516,499.0
0,4060,51.png,caterpillar,spider,0.5504876375198364,-75.24263000488281,Out,NA,-75.24263000488281,Out,-23.826330184936523,5.917525768280029,500.0
0,4061,48.png,castle,skyscraper,0.7986085414886475,-5.659881591796875,Out,NA,-5.659881591796875,In,-26.345703125,4.597774982452393,499.0
0,4062,62.png,willow,maple,0.6150804758071899,-33.75457763671875,In,-33.75457763671875,NA,Out,-26.0412540435791,4.388068199157715,499.0
0,4063,36.png,willow,oak,0.8815569877624512,-11.936676025390625,In,-11.936676025390625,NA,In,-21.606582641601562,3.2677195072174072,500.0
0,4064,73.png,bicycle,hamster,0.9999194145202637,-59.48126220703125,Out,NA,-59.48126220703125,Out,-29.36024284362793,4.207229137420654,500.0
0,4065,56.png,lamp,lamp,0.9999382495880127,-27.291275024414062,In,-27.291275024414062,NA,Out,-17.842281341552734,6.248699188232422,500.0
0,4066,30.png,poppies,orchids,0.9909926652908325,-21.409530639648438,In,-21.409530639648438,NA,In,-33.571441650390625,4.692233562469482,500.0
0,4067,44.png,otter,lion,0.982991099357605,2.2200469970703125,In,2.2200469970703125,NA,In,-11.824612617492676,6.109537124633789,500.0
0,4068,78.png,crocodile,crocodile,0.9999977350234985,-15.64251708984375,In,-15.64251708984375,NA,Out,-9.916327476501465,4.975369930267334,500.0
0,4069,20.png,cattle,possum,0.3950364887714386,-8.7298583984375,Out,NA,-8.7298583984375,In,-18.71575164794922,4.381153106689453,500.0
0,4070,38.png,train,train,0.9990174770355225,-26.548187255859375,In,-26.548187255859375,NA,In,-26.38922691345215,4.840188026428223,499.0
0,4071,41.png,streetcar,streetcar,1.0,-23.025009155273438,In,-23.025009155273438,NA,In,-27.51404571533203,4.346744537353516,499.0
0,4072,9.png,tractor,tractor,0.9997789263725281,-57.860443115234375,In,-57.860443115234375,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,4073,43.png,tractor,tractor,0.998494029045105,-21.222137451171875,In,-21.222137451171875,NA,In,-26.066312789916992,4.362990856170654,499.0
0,4074,28.png,pickup truck,pickup truck,1.0,-9.04766845703125,In,-9.04766845703125,NA,In,-20.819408416748047,4.42878532409668,499.0
0,4075,87.png,sweet peppers,sweet peppers,1.0,-25.068130493164062,In,-25.068130493164062,NA,In,-31.881549835205078,5.0294294357299805,500.0
0,4076,80.png,shark,possum,0.5474205017089844,-27.573257446289062,In,-27.573257446289062,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,4077,70.png,raccoon,raccoon,0.9978880286216736,-22.276351928710938,In,-22.276351928710938,NA,Out,-18.972118377685547,4.7632527351379395,500.0
0,4078,92.png,orchids,orchids,0.9999947547912598,-21.189041137695312,In,-21.189041137695312,NA,In,-33.571441650390625,4.692233562469482,500.0
0,4079,71.png,ray,shark,0.7788482308387756,0.509063720703125,In,0.509063720703125,NA,In,-13.17357063293457,5.9391303062438965,500.0
0,4080,11.png,baby,fox,0.9999932050704956,-63.11994934082031,Out,NA,-63.11994934082031,Out,-36.36833953857422,5.076505661010742,499.0
0,4081,60.png,oranges,oranges,1.0,-39.184234619140625,In,-39.184234619140625,NA,Out,-28.74054718017578,4.360369682312012,500.0
0,4082,96.png,woman,woman,0.9869608879089355,-21.960433959960938,In,-21.960433959960938,NA,In,-38.55459976196289,5.135137557983398,498.0
0,4083,38.png,mouse,mouse,0.8800120949745178,-29.485015869140625,In,-29.485015869140625,NA,Out,-24.837398529052734,4.986952781677246,500.0
0,4084,64.png,mountain,leopard,0.9780624508857727,-28.699386596679688,In,-28.699386596679688,NA,Out,-19.73221206665039,4.726110458374023,500.0
0,4085,92.png,porcupine,porcupine,0.7251266837120056,-20.060089111328125,In,-20.060089111328125,NA,In,-20.02762222290039,3.9228436946868896,500.0
0,4086,50.png,otter,couch,0.7897358536720276,-30.033676147460938,In,-30.033676147460938,NA,Out,-21.079483032226562,5.581104278564453,500.0
0,4087,32.png,pine,pine,0.9998657703399658,-25.316024780273438,In,-25.316024780273438,NA,In,-27.232725143432617,4.399219036102295,500.0
0,4088,50.png,elephant,raccoon,0.7853890061378479,-40.26261901855469,In,-40.26261901855469,NA,Out,-18.972118377685547,4.7632527351379395,500.0
0,4089,98.png,dinosaur,dinosaur,0.9998435974121094,-28.032989501953125,In,-28.032989501953125,NA,Out,-11.278708457946777,6.072087287902832,500.0
0,4090,27.png,flatfish,flatfish,0.7436308860778809,-34.66960144042969,In,-34.66960144042969,NA,Out,-29.095705032348633,4.381448745727539,499.0
0,4091,26.png,dolphin,dolphin,1.0,26.91077423095703,In,26.91077423095703,NA,In,3.4630191326141357,9.63190746307373,500.0
0,4092,86.png,girl,girl,0.9800372123718262,-26.73016357421875,In,-26.73016357421875,NA,Out,-16.776147842407227,5.298877239227295,500.0
0,4093,77.png,wolf,wolf,0.5505112409591675,-24.892074584960938,In,-24.892074584960938,NA,Out,-10.73868465423584,5.345759391784668,499.0
0,4094,27.png,bicycle,motorcycle,0.979160726070404,-29.423660278320312,Out,NA,-29.423660278320312,Out,-25.188827514648438,4.886882781982422,500.0
0,4095,99.png,aquarium fish,trout,0.7920370697975159,-13.4642333984375,Out,NA,-13.4642333984375,In,-23.150833129882812,4.41969633102417,500.0
0,4096,50.png,plates,plates,0.9999942779541016,-18.343719482421875,In,-18.343719482421875,NA,In,-24.89483642578125,4.485196113586426,499.0
0,4097,84.png,bottles,lamp,0.8572232723236084,-23.48590087890625,Out,NA,-23.48590087890625,Out,-17.842281341552734,6.248699188232422,500.0
0,4098,98.png,mouse,house,0.8480442762374878,-35.571746826171875,In,-35.571746826171875,NA,Out,-19.910140991210938,4.837407112121582,499.0
0,4099,88.png,snail,snail,0.9917677640914917,-21.3670654296875,In,-21.3670654296875,NA,In,-27.219690322875977,4.228353977203369,500.0
0,4100,37.png,chair,computer keyboard,0.8590382933616638,3.7286376953125,In,3.7286376953125,NA,In,-17.066871643066406,5.283982276916504,500.0
0,4101,3.png,otter,shrew,0.9047144055366516,-3.726898193359375,In,-3.726898193359375,NA,In,-23.959043502807617,4.811082363128662,500.0
