,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Like,Out-Like,
0,6144,000000113097.jpg,book,horse,0.999896646,-97.76699829,Out,NA,-97.76699829,
0,6145,000000121665.jpg,book,horse,0.998049617,-22.80810547,Out,NA,-22.80810547,
0,6146,000000359620.jpg,car,airplane,0.999831438,-96.39640808,Out,NA,-96.39640808,
0,6147,000000288828.jpg,car,airplane,1,-37.43183899,Out,NA,-37.43183899,
0,6148,000000065430.jpg,dog,horse,0.999997258,-67.35374451,Out,NA,-67.35374451,
0,6149,000000193867.jpg,car,airplane,0.999996781,-56.34040833,Out,NA,-56.34040833,
0,6150,000000097561.jpg,book,horse,0.997242689,-24.37176514,Out,NA,-24.37176514,
0,6151,000000358868.jpg,cat,horse,0.774041057,-66.6350708,Out,NA,-66.6350708,
0,6152,000000269751.jpg,horse,horse,1,-24.4982605,In,-24.4982605,NA,
0,6153,000000113810.jpg,cat,airplane,0.697705805,-72.98875427,Out,NA,-72.98875427,
0,6154,000000516998.jpg,car,airplane,0.998248935,-105.1944427,Out,NA,-105.1944427,
0,6155,000000113649.jpg,cat,horse,0.903583467,-104.8652039,Out,NA,-104.8652039,
0,6156,000000547618.jpg,laptop,airplane,0.988829672,-77.67698669,Out,NA,-77.67698669,
0,6157,000000106123.jpg,book,airplane,0.997878075,-95.8473053,Out,NA,-95.8473053,
0,6158,000000261758.jpg,dog,airplane,0.999998093,-65.72084045,Out,NA,-65.72084045,
0,6159,000000456919.jpg,horse,horse,0.999999762,11.95195007,In,11.95195007,NA,
0,6160,000000453496.jpg,car,airplane,0.790734112,-46.90083313,Out,NA,-46.90083313,
0,6161,000000473595.jpg,cat,airplane,0.999967575,-113.1207733,Out,NA,-113.1207733,
0,6162,000000408479.jpg,zebra,horse,0.999748886,37.99072266,Out,NA,37.99072266,
0,6163,000000343185.jpg,book,airplane,0.99930644,-78.34516907,Out,NA,-78.34516907,
0,6164,000000064377.jpg,horse,airplane,0.919589043,-56.27471924,In,-56.27471924,NA,
0,6165,000000360157.jpg,cat,horse,0.964894533,-92.57969666,Out,NA,-92.57969666,
0,6166,000000318571.jpg,cat,airplane,0.969388604,-89.61228943,Out,NA,-89.61228943,
0,6167,000000580631.jpg,cake,horse,0.971772671,-75.00746155,Out,NA,-75.00746155,
0,6168,000000252134.jpg,horse,horse,0.99997592,-17.92749023,In,-17.92749023,NA,
0,6169,000000096526.jpg,book,airplane,0.979684949,-96.54679871,Out,NA,-96.54679871,
0,6170,000000408607.jpg,cat,airplane,0.992064774,-79.97715759,Out,NA,-79.97715759,
0,6171,000000334085.jpg,pizza,airplane,0.999823511,-99.54899597,Out,NA,-99.54899597,
0,6172,000000105256.jpg,zebra,horse,0.990649283,-10.51919556,Out,NA,-10.51919556,
0,6173,000000228246.jpg,airplane,airplane,0.99999845,83.54467773,In,83.54467773,NA,
0,6174,000000455228.jpg,car,horse,0.881794095,-11.74093628,Out,NA,-11.74093628,
0,6175,000000474777.jpg,book,airplane,0.717530847,-64.41249084,Out,NA,-64.41249084,
0,6176,000000458631.jpg,cat,airplane,0.535586417,-46.5549469,Out,NA,-46.5549469,
0,6177,000000572443.jpg,book,horse,0.989743769,-31.60449219,Out,NA,-31.60449219,
0,6178,000000277235.jpg,cat,airplane,0.871127903,-36.66636658,Out,NA,-36.66636658,
0,6179,000000130188.jpg,zebra,airplane,0.999962091,-70.80403137,Out,NA,-70.80403137,
0,6180,000000056145.jpg,dog,airplane,0.999999881,-2.458129883,Out,NA,-2.458129883,
0,6181,000000098029.jpg,cake,airplane,0.99988246,-80.21070862,Out,NA,-80.21070862,
0,6182,000000029154.jpg,car,airplane,0.992169082,-107.3268585,Out,NA,-107.3268585,
0,6183,000000220666.jpg,airplane,airplane,1,37.35261536,In,37.35261536,NA,
0,6184,000000257270.jpg,car,airplane,0.991041005,-31.06782532,Out,NA,-31.06782532,
0,6185,000000097580.jpg,dog,airplane,0.652415872,-89.84938049,Out,NA,-89.84938049,
0,6186,000000556406.jpg,car,horse,0.999962211,-22.10609436,Out,NA,-22.10609436,
0,6187,000000401308.jpg,dog,airplane,0.608875692,-45.54554749,Out,NA,-45.54554749,
0,6188,000000244615.jpg,pizza,airplane,0.978496909,-87.77824402,Out,NA,-87.77824402,
0,6189,000000030630.jpg,car,airplane,0.998061001,-76.66282654,Out,NA,-76.66282654,
0,6190,000000179476.jpg,laptop,airplane,0.990553141,-87.06980896,Out,NA,-87.06980896,
0,6191,000000202861.jpg,pizza,airplane,0.734312832,-112.5062714,Out,NA,-112.5062714,
0,6192,000000261316.jpg,car,airplane,0.813209236,7.988967896,Out,NA,7.988967896,
0,6193,000000524227.jpg,pizza,airplane,0.991748452,-86.49983215,Out,NA,-86.49983215,
0,6194,000000105364.jpg,dog,horse,0.999999285,-64.80056763,Out,NA,-64.80056763,
0,6195,000000351260.jpg,pizza,airplane,0.99513334,-87.24253845,Out,NA,-87.24253845,
0,6196,000000125160.jpg,car,horse,0.502783,-26.93951416,Out,NA,-26.93951416,
0,6197,000000227484.jpg,car,airplane,0.999081731,-18.46887207,Out,NA,-18.46887207,
0,6198,000000170388.jpg,cake,airplane,0.984572053,-103.7213593,Out,NA,-103.7213593,
0,6199,000000564235.jpg,book,airplane,0.891210973,-61.41714478,Out,NA,-61.41714478,
0,6200,000000047909.jpg,dog,horse,0.871349216,-108.6656189,Out,NA,-108.6656189,
0,6201,000000418675.jpg,car,airplane,0.999999285,-87.57728577,Out,NA,-87.57728577,
0,6202,000000302666.jpg,cat,airplane,0.996679664,-89.47929382,Out,NA,-89.47929382,
0,6203,000000055385.jpg,cake,horse,1,-101.1485596,Out,NA,-101.1485596,
0,6204,000000261563.jpg,dog,horse,0.697633684,-66.74057007,Out,NA,-66.74057007,
0,6205,000000498443.jpg,dog,horse,0.991334021,-36.26957703,Out,NA,-36.26957703,
0,6206,000000180098.jpg,airplane,airplane,1,-39.37120056,In,-39.37120056,NA,
0,6207,000000360128.jpg,dog,airplane,0.998209119,-80.74992371,Out,NA,-80.74992371,
0,6208,000000220487.jpg,horse,horse,0.999434769,-12.64042664,In,-12.64042664,NA,
0,6209,000000294877.jpg,zebra,horse,0.985090733,-72.20594788,Out,NA,-72.20594788,
0,6210,000000523272.jpg,dog,airplane,0.993257999,-40.6398468,Out,NA,-40.6398468,
0,6211,000000302661.jpg,dog,horse,0.992284775,-62.81544495,Out,NA,-62.81544495,
0,6212,000000097411.jpg,pizza,airplane,0.737216592,-92.69831848,Out,NA,-92.69831848,
0,6213,000000028889.jpg,car,horse,0.80096972,-77.63446045,Out,NA,-77.63446045,
0,6214,000000563771.jpg,book,horse,0.984004974,-43.54296875,Out,NA,-43.54296875,
0,6215,000000277461.jpg,airplane,airplane,1,34.28062439,In,34.28062439,NA,
0,6216,000000015953.jpg,cake,horse,0.99791199,-112.4855347,Out,NA,-112.4855347,
0,6217,000000219606.jpg,dog,airplane,0.971810818,-76.95252991,Out,NA,-76.95252991,
0,6218,000000261664.jpg,dog,horse,0.999996781,-99.34573364,Out,NA,-99.34573364,
0,6219,000000237399.jpg,laptop,airplane,0.99995935,-39.31930542,Out,NA,-39.31930542,
0,6220,000000354655.jpg,car,horse,0.89285779,-38.82980347,Out,NA,-38.82980347,
0,6221,000000286009.jpg,dog,airplane,0.965061486,-84.7374115,Out,NA,-84.7374115,
0,6222,000000090307.jpg,car,horse,0.881313145,-12.19012451,Out,NA,-12.19012451,
0,6223,000000105520.jpg,book,airplane,1,-43.78793335,Out,NA,-43.78793335,
0,6224,000000032039.jpg,pizza,airplane,0.967844546,-90.23350525,Out,NA,-90.23350525,
0,6225,000000031601.jpg,car,horse,0.835645914,-43.5569458,Out,NA,-43.5569458,
0,6226,000000441058.jpg,book,airplane,0.911956906,-21.74021912,Out,NA,-21.74021912,
0,6227,000000161818.jpg,car,airplane,0.997437835,-93.97685242,Out,NA,-93.97685242,
0,6228,000000359984.jpg,horse,horse,0.999702394,-0.770965576,In,-0.770965576,NA,
0,6229,000000130183.jpg,cat,airplane,0.999988079,-48.5173645,Out,NA,-48.5173645,
0,6230,000000482998.jpg,pizza,airplane,0.999777257,-118.151474,Out,NA,-118.151474,
0,6231,000000027175.jpg,car,horse,0.544931471,-57.11741638,Out,NA,-57.11741638,
0,6232,000000104589.jpg,cake,horse,0.898971438,-83.04220581,Out,NA,-83.04220581,
0,6233,000000293906.jpg,car,horse,1,-44.95169067,Out,NA,-44.95169067,
0,6234,000000441083.jpg,dog,airplane,0.9974159,-16.02349854,Out,NA,-16.02349854,
0,6235,000000481773.jpg,laptop,airplane,0.999856949,-88.69291687,Out,NA,-88.69291687,
0,6236,000000063521.jpg,cake,horse,0.949106574,-88.76329041,Out,NA,-88.76329041,
0,6237,000000322777.jpg,car,airplane,0.999999881,-42.51931763,Out,NA,-42.51931763,
0,6238,000000253265.jpg,laptop,airplane,0.999999762,-47.19145203,Out,NA,-47.19145203,
0,6239,000000449879.jpg,cat,airplane,0.562020183,-51.06336975,Out,NA,-51.06336975,
0,6240,000000106356.jpg,book,horse,1,-104.216156,Out,NA,-104.216156,
0,6241,000000448863.jpg,airplane,airplane,0.999996662,116.2052383,In,116.2052383,NA,
0,6242,000000236552.jpg,dog,horse,0.999458849,-85.97999573,Out,NA,-85.97999573,
0,6243,000000253665.jpg,laptop,airplane,0.999209881,-74.52003479,Out,NA,-74.52003479,
0,6244,000000064088.jpg,car,horse,0.961619735,-48.0307312,Out,NA,-48.0307312,
0,6245,000000255975.jpg,car,airplane,0.999557793,-60.51002502,Out,NA,-60.51002502,
0,6246,000000416819.jpg,zebra,horse,0.99988389,25.62612915,Out,NA,25.62612915,
0,6247,000000225014.jpg,car,horse,0.654295266,-46.58474731,Out,NA,-46.58474731,
0,6248,000000322285.jpg,car,horse,0.670450032,21.95935059,Out,NA,21.95935059,
0,6249,000000322499.jpg,car,airplane,0.90787971,-63.03062439,Out,NA,-63.03062439,
0,6250,000000319449.jpg,car,horse,0.999971986,-54.68292236,Out,NA,-54.68292236,
0,6251,000000320290.jpg,car,horse,0.967345774,-84.42225647,Out,NA,-84.42225647,
0,6252,000000359853.jpg,book,airplane,0.999884844,-47.11282349,Out,NA,-47.11282349,
0,6253,000000268918.jpg,airplane,airplane,1,97.09735107,In,97.09735107,NA,
0,6254,000000320200.jpg,car,horse,0.999988437,-95.30497742,Out,NA,-95.30497742,
0,6255,000000311004.jpg,dog,horse,1,-18.6605835,Out,NA,-18.6605835,
0,6256,000000517941.jpg,car,airplane,0.999999404,-50.31404114,Out,NA,-50.31404114,
0,6257,000000137892.jpg,laptop,airplane,0.988839328,-33.44369507,Out,NA,-33.44369507,
0,6258,000000089881.jpg,car,airplane,0.99977845,-21.73570251,Out,NA,-21.73570251,
0,6259,000000293293.jpg,dog,airplane,0.580547333,-76.54875183,Out,NA,-76.54875183,
0,6260,000000138871.jpg,laptop,horse,0.982986808,-70.44911194,Out,NA,-70.44911194,
0,6261,000000384416.jpg,pizza,airplane,0.901725292,-99.99473572,Out,NA,-99.99473572,
0,6262,000000327186.jpg,airplane,airplane,0.999998689,109.9027939,In,109.9027939,NA,
0,6263,000000127074.jpg,car,airplane,0.931297779,-59.09223938,Out,NA,-59.09223938,
0,6264,000000318220.jpg,airplane,airplane,1,5.1171875,In,5.1171875,NA,
0,6265,000000434070.jpg,cake,airplane,0.999962091,-118.5350189,Out,NA,-118.5350189,
0,6266,000000302353.jpg,book,airplane,0.991189122,-46.6264801,Out,NA,-46.6264801,
0,6267,000000048971.jpg,book,airplane,0.510896385,-71.78623962,Out,NA,-71.78623962,
0,6268,000000580162.jpg,cat,airplane,0.960834086,-64.97511292,Out,NA,-64.97511292,
0,6269,000000236028.jpg,cat,airplane,0.999887943,-85.32078552,Out,NA,-85.32078552,
0,6270,000000335633.jpg,cat,airplane,0.999960661,-102.3687286,Out,NA,-102.3687286,
0,6271,000000547504.jpg,laptop,airplane,0.999963999,-22.99784851,Out,NA,-22.99784851,
0,6272,000000088845.jpg,horse,horse,1,-87.96276855,In,-87.96276855,NA,
0,6273,000000138387.jpg,pizza,airplane,0.912557065,-101.7065887,Out,NA,-101.7065887,
0,6274,000000483249.jpg,car,airplane,0.999978423,-107.9225922,Out,NA,-107.9225922,
0,6275,000000465723.jpg,horse,horse,0.999912262,-50.88816833,In,-50.88816833,NA,
0,6276,000000114222.jpg,cake,horse,0.838110328,-90.82095337,Out,NA,-90.82095337,
0,6277,000000056647.jpg,book,airplane,0.999984741,-53.57342529,Out,NA,-53.57342529,
0,6278,000000422432.jpg,car,airplane,0.99986279,-43.52223206,Out,NA,-43.52223206,
0,6279,000000090351.jpg,car,horse,0.96724695,-71.43161011,Out,NA,-71.43161011,
0,6280,000000384232.jpg,horse,horse,0.999998689,-10.82380676,In,-10.82380676,NA,
0,6281,000000441338.jpg,dog,horse,0.999988437,-44.60939026,Out,NA,-44.60939026,
0,6282,000000490338.jpg,car,horse,0.999689221,-27.4861908,Out,NA,-27.4861908,
0,6283,000000483620.jpg,car,airplane,0.998016596,-68.25517273,Out,NA,-68.25517273,
0,6284,000000392392.jpg,car,airplane,0.999984741,-24.17991638,Out,NA,-24.17991638,
0,6285,000000355866.jpg,car,airplane,0.998404801,-20.07432556,Out,NA,-20.07432556,
0,6286,000000047692.jpg,airplane,airplane,1,58.88072205,In,58.88072205,NA,
0,6287,000000515377.jpg,book,airplane,0.999999285,-22.20083618,Out,NA,-22.20083618,
0,6288,000000127911.jpg,car,horse,0.999999881,-60.00401306,Out,NA,-60.00401306,
0,6289,000000572358.jpg,horse,horse,1,-101.6806641,In,-101.6806641,NA,
0,6290,000000473888.jpg,dog,airplane,0.867128789,-121.7025604,Out,NA,-121.7025604,
0,6291,000000192128.jpg,car,horse,0.589418173,-4.695587158,Out,NA,-4.695587158,
0,6292,000000473261.jpg,book,airplane,0.980277598,-107.3011017,Out,NA,-107.3011017,
0,6293,000000579917.jpg,cake,airplane,0.997943699,-99.10929871,Out,NA,-99.10929871,
0,6294,000000418047.jpg,car,horse,0.971158266,-61.89584351,Out,NA,-61.89584351,
0,6295,000000484754.jpg,car,airplane,0.999819815,-52.32817078,Out,NA,-52.32817078,
0,6296,000000089238.jpg,book,airplane,0.999999762,-32.05685425,Out,NA,-32.05685425,
0,6297,000000507421.jpg,cat,airplane,0.969686449,-37.03718567,Out,NA,-37.03718567,
0,6298,000000416237.jpg,cat,airplane,0.999929547,-133.6761932,Out,NA,-133.6761932,
0,6299,000000032082.jpg,zebra,horse,0.999736965,36.72763062,Out,NA,36.72763062,
0,6300,000000358921.jpg,cake,horse,0.999958515,-85.78355408,Out,NA,-85.78355408,
0,6301,000000449798.jpg,book,airplane,0.999961972,-33.63716125,Out,NA,-33.63716125,
0,6302,000000179069.jpg,dog,airplane,0.92437011,8.089157104,Out,NA,8.089157104,
0,6303,000000433910.jpg,book,airplane,0.652150989,-101.7315216,Out,NA,-101.7315216,
0,6304,000000310633.jpg,cake,horse,0.918995678,-88.10101318,Out,NA,-88.10101318,
0,6305,000000195437.jpg,dog,airplane,1,-63.19491577,Out,NA,-63.19491577,
0,6306,000000125275.jpg,car,airplane,1,-79.74989319,Out,NA,-79.74989319,
0,6307,000000080369.jpg,cake,horse,0.99996078,-85.05076599,Out,NA,-85.05076599,
0,6308,000000237281.jpg,book,horse,0.99126327,-90.04148865,Out,NA,-90.04148865,
0,6309,000000196002.jpg,car,horse,0.993863463,-98.69320679,Out,NA,-98.69320679,
0,6310,000000122726.jpg,cat,airplane,0.998021245,-54.28651428,Out,NA,-54.28651428,
0,6311,000000546934.jpg,book,horse,0.978690863,1.837509155,Out,NA,1.837509155,
0,6312,000000024299.jpg,cat,airplane,0.988041639,-68.84545898,Out,NA,-68.84545898,
0,6313,000000383448.jpg,dog,horse,1,-46.53823853,Out,NA,-46.53823853,
0,6314,000000572897.jpg,book,horse,0.999016285,-54.48457336,Out,NA,-54.48457336,
0,6315,000000457481.jpg,book,airplane,0.999988556,-71.79512024,Out,NA,-71.79512024,
0,6316,000000368438.jpg,horse,horse,0.999999881,21.83535767,In,21.83535767,NA,
0,6317,000000522935.jpg,book,airplane,0.963626981,-88.06559753,Out,NA,-88.06559753,
0,6318,000000387977.jpg,car,airplane,0.999990225,97.50256348,Out,NA,97.50256348,
0,6319,000000433505.jpg,book,airplane,0.999909878,-12.41572571,Out,NA,-12.41572571,
0,6320,000000383282.jpg,zebra,horse,0.997024596,56.02624512,Out,NA,56.02624512,
0,6321,000000458016.jpg,car,horse,0.992612958,-50.84124756,Out,NA,-50.84124756,
0,6322,000000452269.jpg,car,horse,1,-118.8963928,Out,NA,-118.8963928,
0,6323,000000073260.jpg,cat,airplane,0.999964237,-42.43486023,Out,NA,-42.43486023,
0,6324,000000292125.jpg,car,horse,0.500721693,-42.95700073,Out,NA,-42.95700073,
0,6325,000000047502.jpg,laptop,airplane,0.999883175,-53.85040283,Out,NA,-53.85040283,
0,6326,000000022879.jpg,dog,horse,0.744267523,-76.34451294,Out,NA,-76.34451294,
0,6327,000000486081.jpg,car,airplane,0.999999881,-78.9228363,Out,NA,-78.9228363,
0,6328,000000440666.jpg,dog,airplane,0.999951243,-20.01564026,Out,NA,-20.01564026,
0,6329,000000129821.jpg,book,airplane,1,-42.30014038,Out,NA,-42.30014038,
0,6330,000000212351.jpg,airplane,airplane,0.999993682,71.09609985,In,71.09609985,NA,
0,6331,000000555298.jpg,dog,airplane,0.99974519,-28.88514709,Out,NA,-28.88514709,
0,6332,000000384641.jpg,book,airplane,0.999682069,-47.38723755,Out,NA,-47.38723755,
0,6333,000000521995.jpg,car,airplane,0.997615218,-63.68522644,Out,NA,-63.68522644,
0,6334,000000425148.jpg,car,horse,0.843664289,-58.42070007,Out,NA,-58.42070007,
0,6335,000000228910.jpg,car,airplane,1,-103.3815155,Out,NA,-103.3815155,
0,6336,000000227802.jpg,dog,airplane,0.785213947,-49.29286194,Out,NA,-49.29286194,
0,6337,000000540270.jpg,cake,airplane,0.99474144,-129.4857635,Out,NA,-129.4857635,
0,6338,000000572174.jpg,laptop,airplane,0.999983907,-78.32106018,Out,NA,-78.32106018,
0,6339,000000105904.jpg,cat,airplane,0.999999881,-66.0958252,Out,NA,-66.0958252,
0,6340,000000399416.jpg,airplane,airplane,1,66.54915619,In,66.54915619,NA,
0,6341,000000323588.jpg,car,horse,0.998446286,-103.892395,Out,NA,-103.892395,
0,6342,000000531178.jpg,pizza,horse,0.88062495,-71.25143433,Out,NA,-71.25143433,
0,6343,000000334476.jpg,pizza,airplane,0.866036594,-62.25184631,Out,NA,-62.25184631,
0,6344,000000564314.jpg,horse,horse,0.999944806,-26.77824402,In,-26.77824402,NA,
0,6345,000000286016.jpg,dog,horse,1,-43.67340088,Out,NA,-43.67340088,
0,6346,000000122213.jpg,cat,horse,0.957046568,-77.64932251,Out,NA,-77.64932251,
0,6347,000000359458.jpg,zebra,horse,0.999085069,52.54177094,Out,NA,52.54177094,
0,6348,000000473604.jpg,pizza,horse,0.893283188,-70.86909485,Out,NA,-70.86909485,
0,6349,000000226801.jpg,car,airplane,0.999987364,-25.5802002,Out,NA,-25.5802002,
0,6350,000000375915.jpg,pizza,horse,0.989386201,-48.10800171,Out,NA,-48.10800171,
0,6351,000000474446.jpg,dog,airplane,0.974948943,-79.25279236,Out,NA,-79.25279236,
0,6352,000000334391.jpg,dog,horse,0.999724567,-102.2356567,Out,NA,-102.2356567,
0,6353,000000194306.jpg,car,horse,0.999951124,-67.02090454,Out,NA,-67.02090454,
0,6354,000000507073.jpg,pizza,airplane,0.99336493,-89.25566101,Out,NA,-89.25566101,
0,6355,000000530658.jpg,cat,airplane,0.99951911,-60.32209778,Out,NA,-60.32209778,
0,6356,000000212873.jpg,cat,airplane,0.999999404,-115.724411,Out,NA,-115.724411,
0,6357,000000113367.jpg,book,airplane,1,-98.50132751,Out,NA,-98.50132751,
0,6358,000000121661.jpg,book,airplane,0.999996901,-32.18597412,Out,NA,-32.18597412,
0,6359,000000129925.jpg,car,airplane,0.999369204,-42.42503357,Out,NA,-42.42503357,
0,6360,000000260433.jpg,car,horse,0.743959546,-54.16955566,Out,NA,-54.16955566,
0,6361,000000376608.jpg,dog,airplane,0.573130429,-98.0309906,Out,NA,-98.0309906,
0,6362,000000130399.jpg,dog,horse,0.861277282,-46.75346375,Out,NA,-46.75346375,
0,6363,000000024629.jpg,car,airplane,0.999999523,-36.42506409,Out,NA,-36.42506409,
0,6364,000000130856.jpg,laptop,horse,0.999999404,-66.10638428,Out,NA,-66.10638428,
0,6365,000000519218.jpg,car,horse,1,-85.89710999,Out,NA,-85.89710999,
0,6366,000000498225.jpg,cake,airplane,0.999829888,-71.70384216,Out,NA,-71.70384216,
0,6367,000000286614.jpg,zebra,horse,0.999884486,59.01537323,Out,NA,59.01537323,
0,6368,000000342092.jpg,airplane,airplane,1,-25.71086121,In,-25.71086121,NA,
0,6369,000000104495.jpg,cake,airplane,0.999619722,-99.46092224,Out,NA,-99.46092224,
0,6370,000000059666.jpg,car,airplane,0.678355873,25.84408569,Out,NA,25.84408569,
0,6371,000000204339.jpg,book,horse,1,-92.24172974,Out,NA,-92.24172974,
0,6372,000000474405.jpg,book,airplane,0.903029025,6.224777222,Out,NA,6.224777222,
0,6373,000000358646.jpg,airplane,airplane,1,13.54553223,In,13.54553223,NA,
0,6374,000000450993.jpg,car,airplane,0.999762356,-132.0766449,Out,NA,-132.0766449,
0,6375,000000194685.jpg,book,airplane,0.788700521,-68.63618469,Out,NA,-68.63618469,
0,6376,000000483001.jpg,book,horse,0.997829497,-41.64726257,Out,NA,-41.64726257,
0,6377,000000358884.jpg,dog,horse,1,-71.43722534,Out,NA,-71.43722534,
0,6378,000000487644.jpg,car,airplane,0.999687672,-32.94264221,Out,NA,-32.94264221,
0,6379,000000032611.jpg,book,horse,0.996700943,-110.6296997,Out,NA,-110.6296997,
0,6380,000000220529.jpg,book,airplane,0.990060925,-120.796463,Out,NA,-120.796463,
0,6381,000000491084.jpg,pizza,airplane,0.905471146,-75.12516785,Out,NA,-75.12516785,
0,6382,000000547115.jpg,dog,horse,0.939923763,-62.53923035,Out,NA,-62.53923035,
0,6383,000000220571.jpg,book,horse,0.999915004,-105.7405396,Out,NA,-105.7405396,
0,6384,000000196290.jpg,car,airplane,0.999999762,-104.9483185,Out,NA,-104.9483185,
0,6385,000000224005.jpg,car,horse,1,100.2698059,Out,NA,100.2698059,
0,6386,000000473222.jpg,airplane,airplane,1,-43.65138245,In,-43.65138245,NA,
0,6387,000000219632.jpg,dog,airplane,0.997652829,-68.72624207,Out,NA,-68.72624207,
0,6388,000000191321.jpg,car,horse,0.999158025,-40.23956299,Out,NA,-40.23956299,
0,6389,000000383885.jpg,cat,horse,0.999998927,-106.7693481,Out,NA,-106.7693481,
0,6390,000000187156.jpg,dog,airplane,0.999883533,-80.06480408,Out,NA,-80.06480408,
0,6391,000000114586.jpg,pizza,airplane,0.91793561,-69.75550842,Out,NA,-69.75550842,
0,6392,000000065457.jpg,cat,airplane,0.99922967,-90.13609314,Out,NA,-90.13609314,
0,6393,000000040485.jpg,airplane,airplane,1,64.13539124,In,64.13539124,NA,
0,6394,000000055767.jpg,horse,horse,1,-20.52105713,In,-20.52105713,NA,
0,6395,000000130949.jpg,book,airplane,0.999988914,-75.25517273,Out,NA,-75.25517273,
0,6396,000000424083.jpg,pizza,airplane,0.81731528,-96.18339539,Out,NA,-96.18339539,
0,6397,000000113058.jpg,book,horse,0.995278955,-36.57810974,Out,NA,-36.57810974,
0,6398,000000564491.jpg,airplane,airplane,1,-55.34942627,In,-55.34942627,NA,
0,6399,000000007247.jpg,cat,airplane,0.999954224,-58.38485718,Out,NA,-58.38485718,
0,6400,000000016322.jpg,book,airplane,0.997829735,-16.20056152,Out,NA,-16.20056152,
0,6401,000000196355.jpg,horse,horse,0.999973536,11.36373901,In,11.36373901,NA,
0,6402,000000097539.jpg,car,airplane,0.959959745,12.33738708,Out,NA,12.33738708,
0,6403,000000417023.jpg,cake,airplane,0.999998212,-73.07887268,Out,NA,-73.07887268,
0,6404,000000391892.jpg,airplane,airplane,0.999997616,71.6494751,In,71.6494751,NA,
0,6405,000000125651.jpg,car,airplane,0.997211397,-35.12388611,Out,NA,-35.12388611,
0,6406,000000139168.jpg,airplane,airplane,1,78.09561157,In,78.09561157,NA,
0,6407,000000124102.jpg,car,horse,0.991777062,-33.30158997,Out,NA,-33.30158997,
0,6408,000000293014.jpg,pizza,horse,0.887967885,-50.00035095,Out,NA,-50.00035095,
0,6409,000000060278.jpg,car,airplane,0.591102719,-45.69645691,Out,NA,-45.69645691,
0,6410,000000342650.jpg,pizza,horse,0.897588611,-85.19689941,Out,NA,-85.19689941,
0,6411,000000391976.jpg,dog,airplane,0.802529871,-74.8704071,Out,NA,-74.8704071,
0,6412,000000025245.jpg,car,horse,0.860100269,-40.19023132,Out,NA,-40.19023132,
0,6413,000000023343.jpg,cat,horse,0.909087718,-67.79231262,Out,NA,-67.79231262,
0,6414,000000137420.jpg,book,horse,0.951203883,-78.85295105,Out,NA,-78.85295105,
0,6415,000000355668.jpg,car,airplane,0.607591808,-18.95108032,Out,NA,-18.95108032,
0,6416,000000400569.jpg,horse,horse,0.999974489,45.46673584,In,45.46673584,NA,
0,6417,000000465495.jpg,cat,airplane,0.999882936,-48.07847595,Out,NA,-48.07847595,
0,6418,000000551957.jpg,car,airplane,1,-50.15626526,Out,NA,-50.15626526,
0,6419,000000486350.jpg,car,horse,0.924020886,-54.73899841,Out,NA,-54.73899841,
0,6420,000000523863.jpg,laptop,horse,0.933330894,-64.14898682,Out,NA,-64.14898682,
0,6421,000000531309.jpg,airplane,airplane,0.999999166,-86.94004822,In,-86.94004822,NA,
0,6422,000000153671.jpg,book,airplane,0.991789699,-59.76187134,Out,NA,-59.76187134,
0,6423,000000456768.jpg,car,airplane,0.999999642,-47.27171326,Out,NA,-47.27171326,
0,6424,000000204667.jpg,airplane,airplane,1,17.03083801,In,17.03083801,NA,
0,6425,000000269462.jpg,horse,horse,1,45.40654755,In,45.40654755,NA,
0,6426,000000401173.jpg,zebra,horse,0.999332845,67.54855347,Out,NA,67.54855347,
0,6427,000000451767.jpg,car,airplane,0.968233645,-120.312851,Out,NA,-120.312851,
0,6428,000000276516.jpg,dog,horse,0.999955177,-113.0375061,Out,NA,-113.0375061,
0,6429,000000146959.jpg,airplane,airplane,1,86.36773682,In,86.36773682,NA,
0,6430,000000080665.jpg,cat,airplane,0.999710858,-103.8627777,Out,NA,-103.8627777,
0,6431,000000563494.jpg,cat,airplane,0.999999881,-119.8177032,Out,NA,-119.8177032,
0,6432,000000401400.jpg,book,airplane,0.989248335,-78.98887634,Out,NA,-78.98887634,
0,6433,000000065213.jpg,airplane,airplane,1,53.35591125,In,53.35591125,NA,
0,6434,000000486513.jpg,car,horse,0.999995232,-52.03170776,Out,NA,-52.03170776,
0,6435,000000016164.jpg,dog,horse,0.999992013,-83.60552979,Out,NA,-83.60552979,
0,6436,000000465506.jpg,cat,airplane,0.99998033,-124.5928802,Out,NA,-124.5928802,
0,6437,000000417766.jpg,cake,horse,0.541293085,-90.42724609,Out,NA,-90.42724609,
0,6438,000000071737.jpg,cake,horse,1,-98.92810059,Out,NA,-98.92810059,
0,6439,000000186480.jpg,airplane,airplane,0.999999881,79.00720215,In,79.00720215,NA,
0,6440,000000229139.jpg,cat,airplane,0.991951227,-99.97813416,Out,NA,-99.97813416,
0,6441,000000089882.jpg,car,airplane,0.987823606,-60.68482971,Out,NA,-60.68482971,
0,6442,000000359029.jpg,book,horse,0.706618071,-95.81903076,Out,NA,-95.81903076,
0,6443,000000097849.jpg,laptop,airplane,0.999995232,-63.53216553,Out,NA,-63.53216553,
